행정동,년분기,주차장면적(면),주차장개수(개소)
세곡동,20204,18120.0,542.0
세곡동,20211,18198.0,547.0
세곡동,20212,18198.0,547.0
세곡동,20213,18198.0,547.0
세곡동,20214,18198.0,547.0
세곡동,20221,21737.0,725.0
세곡동,20222,21737.0,725.0
세곡동,20223,21737.0,725.0
세곡동,20224,21737.0,725.0
세곡동,20231,21995.0,727.0
세곡동,20232,21995.0,727.0
세곡동,20233,21995.0,727.0
세곡동,20234,21995.0,727.0
세곡동,20241,21995.0,727.0
세곡동,20242,21995.0,727.0
소공동,20191,13973.0,155.0
소공동,20192,13973.0,155.0
소공동,20193,13973.0,155.0
소공동,20194,13973.0,155.0
소공동,20201,14076.0,150.0
소공동,20202,14076.0,150.0
소공동,20203,14076.0,150.0
소공동,20204,14076.0,150.0
소공동,20211,14056.0,150.0
소공동,20212,14056.0,150.0
소공동,20213,14056.0,150.0
소공동,20214,14056.0,150.0
소공동,20221,14062.0,149.0
소공동,20222,14062.0,149.0
소공동,20223,14062.0,149.0
소공동,20224,14062.0,149.0
소공동,20231,14029.0,145.0
소공동,20232,14029.0,145.0
소공동,20233,14029.0,145.0
소공동,20234,14029.0,145.0
소공동,20241,14029.0,145.0
소공동,20242,14029.0,145.0
송정동,20191,2848.0,537.0
송정동,20192,2848.0,537.0
송정동,20193,2848.0,537.0
송정동,20194,2848.0,537.0
송정동,20201,3106.0,542.0
송정동,20202,3106.0,542.0
송정동,20203,3106.0,542.0
송정동,20204,3106.0,542.0
송정동,20211,3118.0,548.0
송정동,20212,3118.0,548.0
송정동,20213,3118.0,548.0
송정동,20214,3118.0,548.0
송정동,20221,3118.0,556.0
송정동,20222,3118.0,556.0
송정동,20223,3118.0,556.0
송정동,20224,3118.0,556.0
송정동,20231,3083.0,457.0
송정동,20232,3083.0,457.0
송정동,20233,3083.0,457.0
송정동,20234,3083.0,457.0
송정동,20241,3083.0,457.0
송정동,20242,3083.0,457.0
송중동,20191,9313.0,1073.0
송중동,20192,9313.0,1073.0
송중동,20193,9313.0,1073.0
송중동,20194,9313.0,1073.0
송중동,20201,9361.0,1084.0
송중동,20202,9361.0,1084.0
송중동,20203,9361.0,1084.0
송중동,20204,9361.0,1084.0
송중동,20211,9390.0,1089.0
송중동,20212,9390.0,1089.0
송중동,20213,9390.0,1089.0
송중동,20214,9390.0,1089.0
송중동,20221,9441.0,1105.0
송중동,20222,9441.0,1105.0
송중동,20223,9441.0,1105.0
송중동,20224,9441.0,1105.0
송중동,20231,9408.0,1104.0
송중동,20232,9408.0,1104.0
송중동,20233,9408.0,1104.0
송중동,20234,9408.0,1104.0
송중동,20241,9408.0,1104.0
송중동,20242,9408.0,1104.0
송천동,20191,6290.0,959.0
송천동,20192,6290.0,959.0
송천동,20193,6290.0,959.0
송천동,20194,6290.0,959.0
송천동,20201,6342.0,962.0
송천동,20202,6342.0,962.0
송천동,20203,6342.0,962.0
송천동,20204,6342.0,962.0
송천동,20211,6387.0,967.0
송천동,20212,6387.0,967.0
송천동,20213,6387.0,967.0
송천동,20214,6387.0,967.0
송천동,20221,7837.0,980.0
송천동,20222,7837.0,980.0
송천동,20223,7837.0,980.0
송천동,20224,7837.0,980.0
송천동,20231,6506.0,981.0
송천동,20232,6506.0,981.0
송천동,20233,6506.0,981.0
송천동,20234,6506.0,981.0
송천동,20241,6506.0,981.0
송천동,20242,6506.0,981.0
송파1동,20191,11863.0,1650.0
송파1동,20192,11863.0,1650.0
송파1동,20193,11863.0,1650.0
송파1동,20194,11863.0,1650.0
송파1동,20201,10853.0,1674.0
송파1동,20202,10853.0,1674.0
송파1동,20203,10853.0,1674.0
송파1동,20204,10853.0,1674.0
송파1동,20211,11862.0,1646.0
송파1동,20212,11862.0,1646.0
송파1동,20213,11862.0,1646.0
송파1동,20214,11862.0,1646.0
송파1동,20221,11156.0,1657.0
송파1동,20222,11156.0,1657.0
송파1동,20223,11156.0,1657.0
송파1동,20224,11156.0,1657.0
송파1동,20231,11730.0,1647.0
송파1동,20232,11730.0,1647.0
송파1동,20233,11730.0,1647.0
송파1동,20234,11730.0,1647.0
송파1동,20241,11730.0,1647.0
송파1동,20242,11730.0,1647.0
송파2동,20191,8604.0,479.0
송파2동,20192,8604.0,479.0
송파2동,20193,8604.0,479.0
송파2동,20194,8604.0,479.0
송파2동,20201,7800.0,448.0
송파2동,20202,7800.0,448.0
송파2동,20203,7800.0,448.0
송파2동,20204,7800.0,448.0
송파2동,20211,8212.0,479.0
송파2동,20212,8212.0,479.0
송파2동,20213,8212.0,479.0
송파2동,20214,8212.0,479.0
송파2동,20221,7959.0,496.0
송파2동,20222,7959.0,496.0
송파2동,20223,7959.0,496.0
송파2동,20224,7959.0,496.0
송파2동,20231,8003.0,470.0
송파2동,20232,8003.0,470.0
송파2동,20233,8003.0,470.0
송파2동,20234,8003.0,470.0
송파2동,20241,8003.0,470.0
송파2동,20242,8003.0,470.0
수궁동,20191,10086.0,953.0
수궁동,20192,10086.0,953.0
수궁동,20193,10086.0,953.0
수궁동,20194,10086.0,953.0
수궁동,20201,9638.0,796.0
수궁동,20202,9638.0,796.0
수궁동,20203,9638.0,796.0
수궁동,20204,9638.0,796.0
수궁동,20211,9687.0,797.0
수궁동,20212,9687.0,797.0
수궁동,20213,9687.0,797.0
수궁동,20214,9687.0,797.0
수궁동,20221,9864.0,778.0
수궁동,20222,9864.0,778.0
수궁동,20223,9864.0,778.0
수궁동,20224,9864.0,778.0
수궁동,20231,10011.0,780.0
수궁동,20232,10011.0,780.0
수궁동,20233,10011.0,780.0
수궁동,20234,10011.0,780.0
수궁동,20241,10011.0,780.0
수궁동,20242,10011.0,780.0
수색동,20191,3790.0,175.0
수색동,20192,3790.0,175.0
수색동,20193,3790.0,175.0
수색동,20194,3790.0,175.0
수색동,20201,3810.0,176.0
수색동,20202,3810.0,176.0
수색동,20203,3810.0,176.0
수색동,20204,3810.0,176.0
수색동,20211,3863.0,183.0
수색동,20212,3863.0,183.0
수색동,20213,3863.0,183.0
수색동,20214,3863.0,183.0
수색동,20221,6420.0,262.0
수색동,20222,6420.0,262.0
수색동,20223,6420.0,262.0
수색동,20224,6420.0,262.0
수색동,20231,6909.0,276.0
수색동,20232,6909.0,276.0
수색동,20233,6909.0,276.0
수색동,20234,6909.0,276.0
수색동,20241,6909.0,276.0
수색동,20242,6909.0,276.0
수서동,20191,7565.0,90.0
수서동,20192,7565.0,90.0
수서동,20193,7565.0,90.0
수서동,20194,7565.0,90.0
수서동,20201,7534.0,90.0
수서동,20202,7534.0,90.0
수서동,20203,7534.0,90.0
수서동,20204,7534.0,90.0
수서동,20211,7563.0,91.0
수서동,20212,7563.0,91.0
수서동,20213,7563.0,91.0
수서동,20214,7563.0,91.0
수서동,20221,8415.0,116.0
수서동,20222,8415.0,116.0
수서동,20223,8415.0,116.0
수서동,20224,8415.0,116.0
수서동,20231,9011.0,117.0
수서동,20232,9011.0,117.0
수서동,20233,9011.0,117.0
수서동,20234,9011.0,117.0
수서동,20241,9011.0,117.0
수서동,20242,9011.0,117.0
수유1동,20191,5315.0,960.0
수유1동,20192,5315.0,960.0
수유1동,20193,5315.0,960.0
수유1동,20194,5315.0,960.0
수유1동,20201,5439.0,971.0
수유1동,20202,5439.0,971.0
수유1동,20203,5439.0,971.0
수유1동,20204,5439.0,971.0
수유1동,20211,5667.0,986.0
수유1동,20212,5667.0,986.0
수유1동,20213,5667.0,986.0
수유1동,20214,5667.0,986.0
수유1동,20221,5866.0,1026.0
수유1동,20222,5866.0,1026.0
수유1동,20223,5866.0,1026.0
수유1동,20224,5866.0,1026.0
수유1동,20231,5959.0,1029.0
수유1동,20232,5959.0,1029.0
수유1동,20233,5959.0,1029.0
수유1동,20234,5959.0,1029.0
수유1동,20241,5959.0,1029.0
수유1동,20242,5959.0,1029.0
수유2동,20191,6861.0,774.0
수유2동,20192,6861.0,774.0
수유2동,20193,6861.0,774.0
수유2동,20194,6861.0,774.0
수유2동,20201,6972.0,795.0
수유2동,20202,6972.0,795.0
수유2동,20203,6972.0,795.0
수유2동,20204,6972.0,795.0
수유2동,20211,7040.0,809.0
수유2동,20212,7040.0,809.0
수유2동,20213,7040.0,809.0
수유2동,20214,7040.0,809.0
수유2동,20221,7176.0,860.0
수유2동,20222,7176.0,860.0
수유2동,20223,7176.0,860.0
수유2동,20224,7176.0,860.0
수유2동,20231,7186.0,861.0
수유2동,20232,7186.0,861.0
수유2동,20233,7186.0,861.0
수유2동,20234,7186.0,861.0
수유2동,20241,7186.0,861.0
수유2동,20242,7186.0,861.0
수유3동,20191,6477.0,1285.0
수유3동,20192,6477.0,1285.0
수유3동,20193,6477.0,1285.0
수유3동,20194,6477.0,1285.0
수유3동,20201,6622.0,1300.0
수유3동,20202,6622.0,1300.0
수유3동,20203,6622.0,1300.0
수유3동,20204,6622.0,1300.0
수유3동,20211,7223.0,1312.0
수유3동,20212,7223.0,1312.0
수유3동,20213,7223.0,1312.0
수유3동,20214,7223.0,1312.0
수유3동,20221,7327.0,1338.0
수유3동,20222,7327.0,1338.0
수유3동,20223,7327.0,1338.0
수유3동,20224,7327.0,1338.0
수유3동,20231,7464.0,1336.0
수유3동,20232,7464.0,1336.0
수유3동,20233,7464.0,1336.0
수유3동,20234,7464.0,1336.0
수유3동,20241,7464.0,1336.0
수유3동,20242,7464.0,1336.0
숭인1동,20191,1832.0,162.0
숭인1동,20192,1832.0,162.0
숭인1동,20193,1832.0,162.0
숭인1동,20194,1832.0,162.0
숭인1동,20201,1831.0,162.0
숭인1동,20202,1831.0,162.0
숭인1동,20203,1831.0,162.0
숭인1동,20204,1831.0,162.0
숭인1동,20211,1860.0,166.0
숭인1동,20212,1860.0,166.0
숭인1동,20213,1860.0,166.0
숭인1동,20214,1860.0,166.0
숭인1동,20221,1512.0,88.0
숭인1동,20222,1512.0,88.0
숭인1동,20223,1512.0,88.0
숭인1동,20224,1512.0,88.0
숭인1동,20231,1569.0,88.0
숭인1동,20232,1569.0,88.0
숭인1동,20233,1569.0,88.0
숭인1동,20234,1569.0,88.0
숭인1동,20241,1569.0,88.0
숭인1동,20242,1569.0,88.0
숭인2동,20191,3561.0,324.0
숭인2동,20192,3561.0,324.0
숭인2동,20193,3561.0,324.0
숭인2동,20194,3561.0,324.0
숭인2동,20201,3551.0,324.0
숭인2동,20202,3551.0,324.0
숭인2동,20203,3551.0,324.0
숭인2동,20204,3551.0,324.0
숭인2동,20211,3674.0,326.0
숭인2동,20212,3674.0,326.0
숭인2동,20213,3674.0,326.0
숭인2동,20214,3674.0,326.0
숭인2동,20221,3776.0,441.0
숭인2동,20222,3776.0,441.0
숭인2동,20223,3776.0,441.0
숭인2동,20224,3776.0,441.0
숭인2동,20231,3686.0,436.0
숭인2동,20232,3686.0,436.0
숭인2동,20233,3686.0,436.0
숭인2동,20234,3686.0,436.0
숭인2동,20241,3686.0,436.0
숭인2동,20242,3686.0,436.0
시흥1동,20191,13943.0,1382.0
시흥1동,20192,13943.0,1382.0
시흥1동,20193,13943.0,1382.0
시흥1동,20194,13943.0,1382.0
시흥1동,20201,14062.0,1387.0
시흥1동,20202,14062.0,1387.0
시흥1동,20203,14062.0,1387.0
시흥1동,20204,14062.0,1387.0
시흥1동,20211,14097.0,1430.0
시흥1동,20212,14097.0,1430.0
시흥1동,20213,14097.0,1430.0
시흥1동,20214,14097.0,1430.0
시흥1동,20221,14115.0,1317.0
시흥1동,20222,14115.0,1317.0
시흥1동,20223,14115.0,1317.0
시흥1동,20224,14115.0,1317.0
시흥1동,20231,13245.0,1248.0
시흥1동,20232,13245.0,1248.0
시흥1동,20233,13245.0,1248.0
시흥1동,20234,13245.0,1248.0
시흥1동,20241,13245.0,1248.0
시흥1동,20242,13245.0,1248.0
시흥2동,20191,7550.0,104.0
시흥2동,20192,7550.0,104.0
시흥2동,20193,7550.0,104.0
시흥2동,20194,7550.0,104.0
시흥2동,20201,7570.0,105.0
시흥2동,20202,7570.0,105.0
시흥2동,20203,7570.0,105.0
시흥2동,20204,7570.0,105.0
시흥2동,20211,7570.0,110.0
시흥2동,20212,7570.0,110.0
시흥2동,20213,7570.0,110.0
시흥2동,20214,7570.0,110.0
시흥2동,20221,7585.0,112.0
시흥2동,20222,7585.0,112.0
시흥2동,20223,7585.0,112.0
시흥2동,20224,7585.0,112.0
시흥2동,20231,7582.0,106.0
시흥2동,20232,7582.0,106.0
시흥2동,20233,7582.0,106.0
시흥2동,20234,7582.0,106.0
시흥2동,20241,7582.0,106.0
시흥2동,20242,7582.0,106.0
시흥3동,20191,7692.0,603.0
시흥3동,20192,7692.0,603.0
시흥3동,20193,7692.0,603.0
시흥3동,20194,7692.0,603.0
시흥3동,20201,7680.0,606.0
시흥3동,20202,7680.0,606.0
시흥3동,20203,7680.0,606.0
시흥3동,20204,7680.0,606.0
시흥3동,20211,7747.0,620.0
시흥3동,20212,7747.0,620.0
시흥3동,20213,7747.0,620.0
시흥3동,20214,7747.0,620.0
시흥3동,20221,6325.0,517.0
시흥3동,20222,6325.0,517.0
시흥3동,20223,6325.0,517.0
시흥3동,20224,6325.0,517.0
시흥3동,20231,6235.0,482.0
시흥3동,20232,6235.0,482.0
시흥3동,20233,6235.0,482.0
시흥3동,20234,6235.0,482.0
시흥3동,20241,6235.0,482.0
시흥3동,20242,6235.0,482.0
시흥4동,20191,5603.0,877.0
시흥4동,20192,5603.0,877.0
시흥4동,20193,5603.0,877.0
시흥4동,20194,5603.0,877.0
시흥4동,20201,5641.0,854.0
시흥4동,20202,5641.0,854.0
시흥4동,20203,5641.0,854.0
시흥4동,20204,5641.0,854.0
시흥4동,20211,5754.0,917.0
시흥4동,20212,5754.0,917.0
시흥4동,20213,5754.0,917.0
시흥4동,20214,5754.0,917.0
시흥4동,20221,6300.0,940.0
시흥4동,20222,6300.0,940.0
시흥4동,20223,6300.0,940.0
시흥4동,20224,6300.0,940.0
시흥4동,20231,6617.0,907.0
시흥4동,20232,6617.0,907.0
시흥4동,20233,6617.0,907.0
시흥4동,20234,6617.0,907.0
시흥4동,20241,6617.0,907.0
시흥4동,20242,6617.0,907.0
시흥5동,20191,5334.0,780.0
시흥5동,20192,5334.0,780.0
시흥5동,20193,5334.0,780.0
시흥5동,20194,5334.0,780.0
시흥5동,20201,5524.0,801.0
시흥5동,20202,5524.0,801.0
시흥5동,20203,5524.0,801.0
시흥5동,20204,5524.0,801.0
시흥5동,20211,5572.0,831.0
시흥5동,20212,5572.0,831.0
시흥5동,20213,5572.0,831.0
시흥5동,20214,5572.0,831.0
시흥5동,20221,5084.0,852.0
시흥5동,20222,5084.0,852.0
시흥5동,20223,5084.0,852.0
시흥5동,20224,5084.0,852.0
시흥5동,20231,4416.0,738.0
시흥5동,20232,4416.0,738.0
시흥5동,20233,4416.0,738.0
시흥5동,20234,4416.0,738.0
시흥5동,20241,4416.0,738.0
시흥5동,20242,4416.0,738.0
신길1동,20191,4976.0,817.0
신길1동,20192,4976.0,817.0
신길1동,20193,4976.0,817.0
신길1동,20194,4976.0,817.0
신길1동,20201,4976.0,817.0
신길1동,20202,4976.0,817.0
신길1동,20203,4976.0,817.0
신길1동,20204,4976.0,817.0
신길1동,20211,4974.0,871.0
신길1동,20212,4974.0,871.0
신길1동,20213,4974.0,871.0
신길1동,20214,4974.0,871.0
신길1동,20221,6205.0,797.0
신길1동,20222,6205.0,797.0
신길1동,20223,6205.0,797.0
신길1동,20224,6205.0,797.0
신길1동,20231,6215.0,799.0
신길1동,20232,6215.0,799.0
신길1동,20233,6215.0,799.0
신길1동,20234,6215.0,799.0
신길1동,20241,6215.0,799.0
신길1동,20242,6215.0,799.0
신길3동,20191,3624.0,457.0
신길3동,20192,3624.0,457.0
신길3동,20193,3624.0,457.0
신길3동,20194,3624.0,457.0
신길3동,20201,3624.0,457.0
신길3동,20202,3624.0,457.0
신길3동,20203,3624.0,457.0
신길3동,20204,3624.0,457.0
신길3동,20211,3608.0,506.0
신길3동,20212,3608.0,506.0
신길3동,20213,3608.0,506.0
신길3동,20214,3608.0,506.0
신길3동,20221,5215.0,336.0
신길3동,20222,5215.0,336.0
신길3동,20223,5215.0,336.0
신길3동,20224,5215.0,336.0
신길3동,20231,5219.0,337.0
신길3동,20232,5219.0,337.0
신길3동,20233,5219.0,337.0
신길3동,20234,5219.0,337.0
신길3동,20241,5219.0,337.0
신길3동,20242,5219.0,337.0
신길4동,20191,2132.0,274.0
신길4동,20192,2132.0,274.0
신길4동,20193,2132.0,274.0
신길4동,20194,2132.0,274.0
신길4동,20201,2132.0,274.0
신길4동,20202,2132.0,274.0
신길4동,20203,2132.0,274.0
신길4동,20204,2132.0,274.0
신길4동,20211,2085.0,211.0
신길4동,20212,2085.0,211.0
신길4동,20213,2085.0,211.0
신길4동,20214,2085.0,211.0
신길4동,20221,2932.0,179.0
신길4동,20222,2932.0,179.0
신길4동,20223,2932.0,179.0
신길4동,20224,2932.0,179.0
신길4동,20231,2926.0,179.0
신길4동,20232,2926.0,179.0
신길4동,20233,2926.0,179.0
신길4동,20234,2926.0,179.0
신길4동,20241,2926.0,179.0
신길4동,20242,2926.0,179.0
신길5동,20191,4153.0,638.0
신길5동,20192,4153.0,638.0
신길5동,20193,4153.0,638.0
신길5동,20194,4153.0,638.0
신길5동,20201,4153.0,638.0
신길5동,20202,4153.0,638.0
신길5동,20203,4153.0,638.0
신길5동,20204,4153.0,638.0
신길5동,20211,4101.0,664.0
신길5동,20212,4101.0,664.0
신길5동,20213,4101.0,664.0
신길5동,20214,4101.0,664.0
신길5동,20221,2592.0,562.0
신길5동,20222,2592.0,562.0
신길5동,20223,2592.0,562.0
신길5동,20224,2592.0,562.0
신길5동,20231,3851.0,563.0
신길5동,20232,3851.0,563.0
신길5동,20233,3851.0,563.0
신길5동,20234,3851.0,563.0
신길5동,20241,3851.0,563.0
신길5동,20242,3851.0,563.0
신길6동,20191,5130.0,562.0
신길6동,20192,5130.0,562.0
신길6동,20193,5130.0,562.0
신길6동,20194,5130.0,562.0
신길6동,20201,5130.0,562.0
신길6동,20202,5130.0,562.0
신길6동,20203,5130.0,562.0
신길6동,20204,5130.0,562.0
신길6동,20211,5137.0,535.0
신길6동,20212,5137.0,535.0
신길6동,20213,5137.0,535.0
신길6동,20214,5137.0,535.0
신길6동,20221,8537.0,566.0
신길6동,20222,8537.0,566.0
신길6동,20223,8537.0,566.0
신길6동,20224,8537.0,566.0
신길6동,20231,8457.0,568.0
신길6동,20232,8457.0,568.0
신길6동,20233,8457.0,568.0
신길6동,20234,8457.0,568.0
신길6동,20241,8457.0,568.0
신길6동,20242,8457.0,568.0
신길7동,20191,4359.0,294.0
신길7동,20192,4359.0,294.0
신길7동,20193,4359.0,294.0
신길7동,20194,4359.0,294.0
신길7동,20201,4359.0,294.0
신길7동,20202,4359.0,294.0
신길7동,20203,4359.0,294.0
신길7동,20204,4359.0,294.0
신길7동,20211,4334.0,279.0
신길7동,20212,4334.0,279.0
신길7동,20213,4334.0,279.0
신길7동,20214,4334.0,279.0
신길7동,20221,6197.0,245.0
신길7동,20222,6197.0,245.0
신길7동,20223,6197.0,245.0
신길7동,20224,6197.0,245.0
신길7동,20231,8364.0,246.0
신길7동,20232,8364.0,246.0
신길7동,20233,8364.0,246.0
신길7동,20234,8364.0,246.0
신길7동,20241,8364.0,246.0
신길7동,20242,8364.0,246.0
신내1동,20191,15803.0,494.0
신내1동,20192,15803.0,494.0
신내1동,20193,15803.0,494.0
신내1동,20194,15803.0,494.0
신내1동,20201,15800.0,495.0
신내1동,20202,15800.0,495.0
신내1동,20203,15800.0,495.0
신내1동,20204,15800.0,495.0
신내1동,20211,15832.0,498.0
신내1동,20212,15832.0,498.0
신내1동,20213,15832.0,498.0
신내1동,20214,15832.0,498.0
신내1동,20221,17192.0,465.0
신내1동,20222,17192.0,465.0
신내1동,20223,17192.0,465.0
신내1동,20224,17192.0,465.0
신내1동,20231,17265.0,464.0
신내1동,20232,17265.0,464.0
신내1동,20233,17265.0,464.0
신내1동,20234,17265.0,464.0
신내1동,20241,17265.0,464.0
신내1동,20242,17265.0,464.0
신내2동,20191,8342.0,136.0
신내2동,20192,8342.0,136.0
신내2동,20193,8342.0,136.0
신내2동,20194,8342.0,136.0
신내2동,20201,8194.0,134.0
신내2동,20202,8194.0,134.0
신내2동,20203,8194.0,134.0
신내2동,20204,8194.0,134.0
신내2동,20211,8220.0,134.0
신내2동,20212,8220.0,134.0
신내2동,20213,8220.0,134.0
신내2동,20214,8220.0,134.0
신내2동,20221,6670.0,39.0
신내2동,20222,6670.0,39.0
신내2동,20223,6670.0,39.0
신내2동,20224,6670.0,39.0
신내2동,20231,6318.0,39.0
신내2동,20232,6318.0,39.0
신내2동,20233,6318.0,39.0
신내2동,20234,6318.0,39.0
신내2동,20241,6318.0,39.0
신내2동,20242,6318.0,39.0
신당5동,20191,3097.0,271.0
신당5동,20192,3097.0,271.0
신당5동,20193,3097.0,271.0
신당5동,20194,3097.0,271.0
신당5동,20201,6547.0,386.0
신당5동,20202,6547.0,386.0
신당5동,20203,6547.0,386.0
신당5동,20204,6547.0,386.0
신당5동,20211,2975.0,267.0
신당5동,20212,2975.0,267.0
신당5동,20213,2975.0,267.0
신당5동,20214,2975.0,267.0
신당5동,20221,2794.0,267.0
신당5동,20222,2794.0,267.0
신당5동,20223,2794.0,267.0
신당5동,20224,2794.0,267.0
신당5동,20231,3121.0,272.0
신당5동,20232,3121.0,272.0
신당5동,20233,3121.0,272.0
신당5동,20234,3121.0,272.0
신당5동,20241,3121.0,272.0
신당5동,20242,3121.0,272.0
신당동,20191,8079.0,405.0
신당동,20192,8079.0,405.0
신당동,20193,8079.0,405.0
신당동,20194,8079.0,405.0
신당동,20201,4182.0,283.0
신당동,20202,4182.0,283.0
신당동,20203,4182.0,283.0
신당동,20204,4182.0,283.0
신당동,20211,7755.0,406.0
신당동,20212,7755.0,406.0
신당동,20213,7755.0,406.0
신당동,20214,7755.0,406.0
신당동,20221,7819.0,408.0
신당동,20222,7819.0,408.0
신당동,20223,7819.0,408.0
신당동,20224,7819.0,408.0
신당동,20231,7859.0,411.0
신당동,20232,7859.0,411.0
신당동,20233,7859.0,411.0
신당동,20234,7859.0,411.0
신당동,20241,7859.0,411.0
신당동,20242,7859.0,411.0
신대방1동,20191,8162.0,376.0
신대방1동,20192,8162.0,376.0
신대방1동,20193,8162.0,376.0
신대방1동,20194,8162.0,376.0
신대방1동,20201,8183.0,381.0
신대방1동,20202,8183.0,381.0
신대방1동,20203,8183.0,381.0
신대방1동,20204,8183.0,381.0
신대방1동,20211,8169.0,387.0
신대방1동,20212,8169.0,387.0
신대방1동,20213,8169.0,387.0
신대방1동,20214,8169.0,387.0
신대방1동,20221,5897.0,389.0
신대방1동,20222,5897.0,389.0
신대방1동,20223,5897.0,389.0
신대방1동,20224,5897.0,389.0
신대방1동,20231,5889.0,390.0
신대방1동,20232,5889.0,390.0
신대방1동,20233,5889.0,390.0
신대방1동,20234,5889.0,390.0
신대방1동,20241,5889.0,390.0
신대방1동,20242,5889.0,390.0
신대방2동,20191,14047.0,495.0
신대방2동,20192,14047.0,495.0
신대방2동,20193,14047.0,495.0
신대방2동,20194,14047.0,495.0
신대방2동,20201,14096.0,504.0
신대방2동,20202,14096.0,504.0
신대방2동,20203,14096.0,504.0
신대방2동,20204,14096.0,504.0
신대방2동,20211,12266.0,510.0
신대방2동,20212,12266.0,510.0
신대방2동,20213,12266.0,510.0
신대방2동,20214,12266.0,510.0
신대방2동,20221,12756.0,516.0
신대방2동,20222,12756.0,516.0
신대방2동,20223,12756.0,516.0
신대방2동,20224,12756.0,516.0
신대방2동,20231,11943.0,518.0
신대방2동,20232,11943.0,518.0
신대방2동,20233,11943.0,518.0
신대방2동,20234,11943.0,518.0
신대방2동,20241,11943.0,518.0
신대방2동,20242,11943.0,518.0
신도림동,20191,20447.0,327.0
신도림동,20192,20447.0,327.0
신도림동,20193,20447.0,327.0
신도림동,20194,20447.0,327.0
신도림동,20201,20495.0,276.0
신도림동,20202,20495.0,276.0
신도림동,20203,20495.0,276.0
신도림동,20204,20495.0,276.0
신도림동,20211,20486.0,277.0
신도림동,20212,20486.0,277.0
신도림동,20213,20486.0,277.0
신도림동,20214,20486.0,277.0
신도림동,20221,20948.0,218.0
신도림동,20222,20948.0,218.0
신도림동,20223,20948.0,218.0
신도림동,20224,20948.0,218.0
신도림동,20231,18474.0,218.0
신도림동,20232,18474.0,218.0
신도림동,20233,18474.0,218.0
신도림동,20234,18474.0,218.0
신도림동,20241,18474.0,218.0
신도림동,20242,18474.0,218.0
신림동,20191,6267.0,1071.0
신림동,20192,6267.0,1071.0
신림동,20193,6267.0,1071.0
신림동,20194,6267.0,1071.0
신림동,20201,6344.0,1065.0
신림동,20202,6344.0,1065.0
신림동,20203,6344.0,1065.0
신림동,20204,6344.0,1065.0
신림동,20211,6409.0,1070.0
신림동,20212,6409.0,1070.0
신림동,20213,6409.0,1070.0
신림동,20214,6409.0,1070.0
신림동,20221,6791.0,1069.0
신림동,20222,6791.0,1069.0
신림동,20223,6791.0,1069.0
신림동,20224,6791.0,1069.0
신림동,20231,6754.0,1078.0
신림동,20232,6754.0,1078.0
신림동,20233,6754.0,1078.0
신림동,20234,6754.0,1078.0
신림동,20241,6754.0,1078.0
신림동,20242,6754.0,1078.0
신사1동,20191,8162.0,1115.0
신사1동,20192,8162.0,1115.0
신사1동,20193,8162.0,1115.0
신사1동,20194,8162.0,1115.0
신사1동,20201,8981.0,1137.0
신사1동,20202,8981.0,1137.0
신사1동,20203,8981.0,1137.0
신사1동,20204,8981.0,1137.0
신사1동,20211,8968.0,1137.0
신사1동,20212,8968.0,1137.0
신사1동,20213,8968.0,1137.0
신사1동,20214,8968.0,1137.0
신사1동,20221,8841.0,1140.0
신사1동,20222,8841.0,1140.0
신사1동,20223,8841.0,1140.0
신사1동,20224,8841.0,1140.0
신사1동,20231,8961.0,1151.0
신사1동,20232,8961.0,1151.0
신사1동,20233,8961.0,1151.0
신사1동,20234,8961.0,1151.0
신사1동,20241,8961.0,1151.0
신사1동,20242,8961.0,1151.0
신사2동,20191,4619.0,820.0
신사2동,20192,4619.0,820.0
신사2동,20193,4619.0,820.0
신사2동,20194,4619.0,820.0
신사2동,20201,5225.0,812.0
신사2동,20202,5225.0,812.0
신사2동,20203,5225.0,812.0
신사2동,20204,5225.0,812.0
신사2동,20211,5289.0,825.0
신사2동,20212,5289.0,825.0
신사2동,20213,5289.0,825.0
신사2동,20214,5289.0,825.0
신사2동,20221,5669.0,930.0
신사2동,20222,5669.0,930.0
신사2동,20223,5669.0,930.0
신사2동,20224,5669.0,930.0
신사2동,20231,5727.0,943.0
신사2동,20232,5727.0,943.0
신사2동,20233,5727.0,943.0
신사2동,20234,5727.0,943.0
신사2동,20241,5727.0,943.0
신사2동,20242,5727.0,943.0
신사동,20191,17424.0,1167.0
신사동,20192,17424.0,1167.0
신사동,20193,17424.0,1167.0
신사동,20194,17424.0,1167.0
신사동,20201,17488.0,1168.0
신사동,20202,17488.0,1168.0
신사동,20203,17488.0,1168.0
신사동,20204,17488.0,1168.0
신사동,20211,17489.0,1195.0
신사동,20212,17489.0,1195.0
신사동,20213,17489.0,1195.0
신사동,20214,17489.0,1195.0
신사동,20221,16304.0,1176.0
신사동,20222,16304.0,1176.0
신사동,20223,16304.0,1176.0
신사동,20224,16304.0,1176.0
신사동,20231,16188.0,1178.0
신사동,20232,16188.0,1178.0
신사동,20233,16188.0,1178.0
신사동,20234,16188.0,1178.0
신사동,20241,16188.0,1178.0
신사동,20242,16188.0,1178.0
신수동,20191,13185.0,594.0
신수동,20192,13185.0,594.0
신수동,20193,13185.0,594.0
신수동,20194,13185.0,594.0
신수동,20201,12152.0,872.0
