"동별","종사자규모별","항목","단위","2019 년","2020 년","2021 년","2022 년",
"면목4동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"면목4동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"면목4동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","1","1","1",
"면목4동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","513","520","527","500",
"면목4동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"면목4동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"면목5동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","830","1131","1161","1222",
"면목5동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","239","355","386","414",
"면목5동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","3050","3374","3336","3466",
"면목5동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","1856","2114","2108","2076",
"면목5동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","1194","1260","1228","1390",
"면목5동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","700","1002","1038","1098",
"면목5동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1248","1498","1545","1615",
"면목5동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","81","79","79","75",
"면목5동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","502","501","504","489",
"면목5동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","37","39","32","33",
"면목5동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","460","463","397","439",
"면목5동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","8","6","7","11",
"면목5동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","242","190","206","309",
"면목5동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","1","2","2",
"면목5동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","51","138","142",
"면목5동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","4","3","2","3",
"면목5동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","598","352","227","472",
"면목5동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","1","1","-",
"면목5동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","319","319","-",
"면목5동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"면목5동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"면목5동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"면목5동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"면목7동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1477","1911","1957","1942",
"면목7동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","554","694","732","740",
"면목7동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","4335","4553","4800","4653",
"면목7동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","2034","2202","2293","2192",
"면목7동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","2301","2351","2507","2461",
"면목7동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1264","1735","1768","1746",
"면목7동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2134","2553","2725","2623",
"면목7동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","157","115","121","131",
"면목7동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1007","737","743","810",
"면목7동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","40","42","46","45",
"면목7동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","521","518","558","554",
"면목7동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","11","14","17","15",
"면목7동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","279","348","439","374",
"면목7동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","4","3","5","5",
"면목7동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","260","187","335","292",
"면목7동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","2","-","-",
"면목7동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","134","210","-","-",
"면목7동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"면목7동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"면목7동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"면목7동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"면목7동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"면목7동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"상봉1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1171","1982","1952","2024",
"상봉1동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","395","615","612","643",
"상봉1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","6638","6769","6705","6686",
"상봉1동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","3499","3674","3438","3425",
"상봉1동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","3139","3095","3267","3261",
"상봉1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","939","1775","1734","1811",
"상봉1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1602","2340","2336","2389",
"상봉1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","129","109","121","116",
"상봉1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","798","688","786","757",
"상봉1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","44","50","49","50",
"상봉1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","536","666","627","630",
"상봉1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","36","26","27","26",
"상봉1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1073","805","839","762",
"상봉1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","11","12","11","12",
"상봉1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","761","851","800","866",
"상봉1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","11","10","10","9",
"상봉1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1564","1419","1317","1282",
"상봉1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","-","-","-",
"상봉1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","304","-","-","-",
"상봉1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"상봉1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"상봉1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"상봉1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"상봉2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","2159","3397","3344","3487",
"상봉2동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","809","1119","1117","1182",
"상봉2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","9306","9998","9431","9342",
"상봉2동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","4812","5259","4922","4818",
"상봉2동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","4494","4739","4509","4524",
"상봉2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1777","3032","2990","3143",
"상봉2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","3295","4348","4358","4391",
"상봉2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","245","240","224","216",
"상봉2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1540","1517","1429","1358",
"상봉2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","92","80","82","87",
"상봉2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1194","1020","1010","1108",
"상봉2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","26","29","36","28",
"상봉2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","783","789","967","741",
"상봉2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","8","8","7","8",
"상봉2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","557","559","513","539",
"상봉2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","10","6","4","3",
"상봉2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1587","1019","773","508",
