,사용월,호선명_x,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,작업일자,호선명_y,구,동,구_동,총승하차인원,월,분기
1222,202109,9호선,구반포,37743,15149,39926,14964,20211003,9호선,서초구,반포본동,서초구_반포본동,107782,9,3분기
1223,202108,9호선,구반포,40445,15303,43194,15406,20210903,9호선,서초구,반포본동,서초구_반포본동,114348,8,3분기
1224,202107,9호선,구반포,45052,16347,47303,16662,20210803,9호선,서초구,반포본동,서초구_반포본동,125364,7,3분기
1225,202106,9호선,구반포,53163,18509,55661,18572,20210703,9호선,서초구,반포본동,서초구_반포본동,145905,6,2분기
1226,202105,9호선,구반포,53086,18588,55435,18812,20210603,9호선,서초구,반포본동,서초구_반포본동,145921,5,2분기
1227,202104,9호선,구반포,54585,18843,56938,19004,20210503,9호선,서초구,반포본동,서초구_반포본동,149370,4,2분기
1228,202103,9호선,구반포,55380,18622,57628,18817,20210403,9호선,서초구,반포본동,서초구_반포본동,150447,3,1분기
1229,202102,9호선,구반포,45441,14649,47568,14879,20210303,9호선,서초구,반포본동,서초구_반포본동,122537,2,1분기
1230,202101,9호선,구반포,45841,14135,48031,14410,20210203,9호선,서초구,반포본동,서초구_반포본동,122417,1,1분기
1231,202112,6호선,구산,163552,42856,110309,44952,20220103,6호선,은평구,갈현2동,은평구_갈현2동,361669,12,4분기
1232,202111,6호선,구산,163534,45754,108462,47549,20211203,6호선,은평구,갈현2동,은평구_갈현2동,365299,11,4분기
1233,202110,6호선,구산,154817,46025,104197,47530,20211103,6호선,은평구,갈현2동,은평구_갈현2동,352569,10,4분기
1234,202109,6호선,구산,141188,42420,96176,43937,20211003,6호선,은평구,갈현2동,은평구_갈현2동,323721,9,3분기
1235,202108,6호선,구산,139163,41372,98068,43359,20210903,6호선,은평구,갈현2동,은평구_갈현2동,321962,8,3분기
1236,202107,6호선,구산,144519,42142,100166,44264,20210803,6호선,은평구,갈현2동,은평구_갈현2동,331091,7,3분기
1237,202106,6호선,구산,159864,44232,107843,45950,20210703,6호선,은평구,갈현2동,은평구_갈현2동,357889,6,2분기
1238,202105,6호선,구산,155082,43702,104687,45476,20210603,6호선,은평구,갈현2동,은평구_갈현2동,348947,5,2분기
1239,202104,6호선,구산,158440,44642,106963,46281,20210503,6호선,은평구,갈현2동,은평구_갈현2동,356326,4,2분기
1240,202103,6호선,구산,159300,43759,109150,45853,20210403,6호선,은평구,갈현2동,은평구_갈현2동,358062,3,1분기
1241,202102,6호선,구산,125887,33880,89084,35384,20210303,6호선,은평구,갈현2동,은평구_갈현2동,284235,2,1분기
1242,202101,6호선,구산,126763,32348,91744,34590,20210203,6호선,은평구,갈현2동,은평구_갈현2동,285445,1,1분기
1243,202112,분당선,구성,104036,30219,110806,30731,20220103,0,0,0,0,275792,12,4분기
1244,202111,분당선,구성,105621,33470,110942,33804,20211203,0,0,0,0,283837,11,4분기
1245,202110,분당선,구성,95645,33221,102795,33011,20211103,0,0,0,0,264672,10,4분기
1246,202109,분당선,구성,85313,27903,92969,28303,20211003,0,0,0,0,234488,9,3분기
1247,202108,분당선,구성,82903,25002,91298,25480,20210903,0,0,0,0,224683,8,3분기
1248,202107,분당선,구성,88382,25299,95573,25797,20210803,0,0,0,0,235051,7,3분기
1249,202106,분당선,구성,100803,29555,105950,29389,20210703,0,0,0,0,265697,6,2분기
1250,202105,분당선,구성,95746,29234,100895,29672,20210603,0,0,0,0,255547,5,2분기
1251,202104,분당선,구성,98420,29933,103512,30295,20210503,0,0,0,0,262160,4,2분기
1252,202103,분당선,구성,99153,29628,104429,30338,20210403,0,0,0,0,263548,3,1분기
1253,202102,분당선,구성,80643,21692,85270,22582,20210303,0,0,0,0,210187,2,1분기
1254,202101,분당선,구성,84457,21121,89777,21497,20210203,0,0,0,0,216852,1,1분기
1255,202112,2호선,구의(광진구청),543750,89370,532520,91337,20220103,2호선,광진구,구의1동,광진구_구의1동,1256977,12,4분기
1256,202111,2호선,구의(광진구청),543496,93500,528893,95388,20211203,2호선,광진구,구의1동,광진구_구의1동,1261277,11,4분기
1257,202110,2호선,구의(광진구청),500573,92219,491138,93882,20211103,2호선,광진구,구의1동,광진구_구의1동,1177812,10,4분기
1258,202109,2호선,구의(광진구청),459379,83602,450886,85241,20211003,2호선,광진구,구의1동,광진구_구의1동,1079108,9,3분기
1259,202108,2호선,구의(광진구청),462644,80830,457944,82923,20210903,2호선,광진구,구의1동,광진구_구의1동,1084341,8,3분기
1260,202107,2호선,구의(광진구청),486998,82661,479085,84782,20210803,2호선,광진구,구의1동,광진구_구의1동,1133526,7,3분기
1261,202106,2호선,구의(광진구청),530339,88955,519204,91179,20210703,2호선,광진구,구의1동,광진구_구의1동,1229677,6,2분기
1262,202105,2호선,구의(광진구청),512426,87333,502276,89521,20210603,2호선,광진구,구의1동,광진구_구의1동,1191556,5,2분기
1263,202104,2호선,구의(광진구청),526422,87676,516653,90279,20210503,2호선,광진구,구의1동,광진구_구의1동,1221030,4,2분기
1264,202103,2호선,구의(광진구청),533712,89179,525379,91391,20210403,2호선,광진구,구의1동,광진구_구의1동,1239661,3,1분기
1265,202102,2호선,구의(광진구청),438923,70941,434435,72807,20210303,2호선,광진구,구의1동,광진구_구의1동,1017106,2,1분기
1266,202101,2호선,구의(광진구청),447681,70771,445682,73212,20210203,2호선,광진구,구의1동,광진구_구의1동,1037346,1,1분기
1267,202112,경인선,구일,146435,35432,147750,35232,20220103,경인선,구로구,구로2동,구로구_구로2동,364849,12,4분기
1268,202111,경인선,구일,159828,38895,165015,38420,20211203,경인선,구로구,구로2동,구로구_구로2동,402158,11,4분기
1269,202110,경인선,구일,127665,38990,128229,38240,20211103,경인선,구로구,구로2동,구로구_구로2동,333124,10,4분기
1270,202109,경인선,구일,111391,34562,112610,34095,20211003,경인선,구로구,구로2동,구로구_구로2동,292658,9,3분기
1271,202108,경인선,구일,107035,32415,108734,31836,20210903,경인선,구로구,구로2동,구로구_구로2동,280020,8,3분기
1272,202107,경인선,구일,118319,32975,120687,32503,20210803,경인선,구로구,구로2동,구로구_구로2동,304484,7,3분기
1273,202106,경인선,구일,149712,37291,151587,36653,20210703,경인선,구로구,구로2동,구로구_구로2동,375243,6,2분기
1274,202105,경인선,구일,137860,36959,139325,36127,20210603,경인선,구로구,구로2동,구로구_구로2동,350271,5,2분기
1275,202104,경인선,구일,149658,38951,154705,38397,20210503,경인선,구로구,구로2동,구로구_구로2동,381711,4,2분기
1276,202103,경인선,구일,134171,37395,137011,37315,20210403,경인선,구로구,구로2동,구로구_구로2동,345892,3,1분기
1277,202102,경인선,구일,104649,28438,108003,28236,20210303,경인선,구로구,구로2동,구로구_구로2동,269326,2,1분기
1278,202101,경인선,구일,103674,27392,108496,27143,20210203,경인선,구로구,구로2동,구로구_구로2동,266705,1,1분기
1279,202112,3호선,구파발,454299,98956,434568,94981,20220103,3호선,은평구,진관동,은평구_진관동,1082804,12,4분기
1280,202111,3호선,구파발,464465,106463,445566,101844,20211203,3호선,은평구,진관동,은평구_진관동,1118338,11,4분기
1281,202110,3호선,구파발,437649,105976,423594,101784,20211103,3호선,은평구,진관동,은평구_진관동,1069003,10,4분기
1282,202109,3호선,구파발,393397,94706,379801,91031,20211003,3호선,은평구,진관동,은평구_진관동,958935,9,3분기
1283,202108,3호선,구파발,394180,91250,381117,87627,20210903,3호선,은평구,진관동,은평구_진관동,954174,8,3분기
1284,202107,3호선,구파발,414088,92745,398449,89358,20210803,3호선,은평구,진관동,은평구_진관동,994640,7,3분기
1285,202106,3호선,구파발,453460,100575,435833,96242,20210703,3호선,은평구,진관동,은평구_진관동,1086110,6,2분기
1286,202105,3호선,구파발,438711,99671,423777,95444,20210603,3호선,은평구,진관동,은평구_진관동,1057603,5,2분기
1287,202104,3호선,구파발,448509,100107,429222,96257,20210503,3호선,은평구,진관동,은평구_진관동,1074095,4,2분기
1288,202103,3호선,구파발,455247,100282,435020,95549,20210403,3호선,은평구,진관동,은평구_진관동,1086098,3,1분기
1289,202102,3호선,구파발,370060,77043,353883,74199,20210303,3호선,은평구,진관동,은평구_진관동,875185,2,1분기
1290,202101,3호선,구파발,366499,73755,351386,70699,20210203,3호선,은평구,진관동,은평구_진관동,862339,1,1분기
1291,202112,중앙선,국수,11785,7292,11318,7334,20220103,0,0,0,0,37729,12,4분기
1292,202111,중앙선,국수,12213,8216,11693,8567,20211203,0,0,0,0,40689,11,4분기
1293,202110,중앙선,국수,13575,9276,13153,9451,20211103,0,0,0,0,45455,10,4분기
1294,202109,중앙선,국수,12389,8495,11703,8684,20211003,0,0,0,0,41271,9,3분기
1295,202108,중앙선,국수,10355,7522,10006,7584,20210903,0,0,0,0,35467,8,3분기
1296,202107,중앙선,국수,10377,7403,10083,7498,20210803,0,0,0,0,35361,7,3분기
1297,202106,중앙선,국수,13467,8772,12733,8896,20210703,0,0,0,0,43868,6,2분기
1298,202105,중앙선,국수,13487,9174,12898,9175,20210603,0,0,0,0,44734,5,2분기
1299,202104,중앙선,국수,13944,10137,13354,10234,20210503,0,0,0,0,47669,4,2분기
1300,202103,중앙선,국수,12924,8725,12258,8752,20210403,0,0,0,0,42659,3,1분기
1301,202102,중앙선,국수,9167,6203,8991,6409,20210303,0,0,0,0,30770,2,1분기
1302,202101,중앙선,국수,8515,5393,8717,5439,20210203,0,0,0,0,28064,1,1분기
1303,202112,9호선,국회의사당,354814,47205,370501,41307,20220103,9호선,영등포구,여의동,영등포구_여의동,813827,12,4분기
1304,202111,9호선,국회의사당,359947,47023,378272,40732,20211203,9호선,영등포구,여의동,영등포구_여의동,825974,11,4분기
1305,202110,9호선,국회의사당,293739,39999,309790,35184,20211103,9호선,영등포구,여의동,영등포구_여의동,678712,10,4분기
1306,202109,9호선,국회의사당,269696,34724,281497,30471,20211003,9호선,영등포구,여의동,영등포구_여의동,616388,9,3분기
1307,202108,9호선,국회의사당,278435,32896,286180,28312,20210903,9호선,영등포구,여의동,영등포구_여의동,625823,8,3분기
1308,202107,9호선,국회의사당,295190,33857,305362,29159,20210803,9호선,영등포구,여의동,영등포구_여의동,663568,7,3분기
1309,202106,9호선,국회의사당,340057,41855,355664,36494,20210703,9호선,영등포구,여의동,영등포구_여의동,774070,6,2분기
1310,202105,9호선,국회의사당,304857,39825,318423,34760,20210603,9호선,영등포구,여의동,영등포구_여의동,697865,5,2분기
1311,202104,9호선,국회의사당,339430,42647,349925,36871,20210503,9호선,영등포구,여의동,영등포구_여의동,768873,4,2분기
1312,202103,9호선,국회의사당,349142,42590,359680,37171,20210403,9호선,영등포구,여의동,영등포구_여의동,788583,3,1분기
1313,202102,9호선,국회의사당,282688,31443,281175,27201,20210303,9호선,영등포구,여의동,영등포구_여의동,622507,2,1분기
1314,202101,9호선,국회의사당,289484,29278,287172,25242,20210203,9호선,영등포구,여의동,영등포구_여의동,631176,1,1분기
1315,202112,5호선,군자(능동),271065,35537,300073,36942,20220103,5호선,광진구,능동,광진구_능동,643617,12,4분기
1316,202112,5호선,군자(능동),271065,35537,300073,36942,20220103,7호선,광진구,능동,광진구_능동,643617,12,4분기
1317,202112,7호선,군자(능동),338826,63948,266562,56560,20220103,5호선,광진구,능동,광진구_능동,725896,12,4분기
1318,202112,7호선,군자(능동),338826,63948,266562,56560,20220103,7호선,광진구,능동,광진구_능동,725896,12,4분기
1319,202111,5호선,군자(능동),269068,36859,298258,38737,20211203,5호선,광진구,능동,광진구_능동,642922,11,4분기
1320,202111,5호선,군자(능동),269068,36859,298258,38737,20211203,7호선,광진구,능동,광진구_능동,642922,11,4분기
1321,202111,7호선,군자(능동),334672,68611,262200,59423,20211203,5호선,광진구,능동,광진구_능동,724906,11,4분기
1322,202111,7호선,군자(능동),334672,68611,262200,59423,20211203,7호선,광진구,능동,광진구_능동,724906,11,4분기
1323,202110,5호선,군자(능동),254153,38293,279794,39601,20211103,5호선,광진구,능동,광진구_능동,611841,10,4분기
1324,202110,5호선,군자(능동),254153,38293,279794,39601,20211103,7호선,광진구,능동,광진구_능동,611841,10,4분기
1325,202110,7호선,군자(능동),311020,67481,246338,58905,20211103,5호선,광진구,능동,광진구_능동,683744,10,4분기
1326,202110,7호선,군자(능동),311020,67481,246338,58905,20211103,7호선,광진구,능동,광진구_능동,683744,10,4분기
1327,202109,5호선,군자(능동),228049,32279,248768,33152,20211003,5호선,광진구,능동,광진구_능동,542248,9,3분기
1328,202109,5호선,군자(능동),228049,32279,248768,33152,20211003,7호선,광진구,능동,광진구_능동,542248,9,3분기
1329,202109,7호선,군자(능동),284277,60023,226856,53017,20211003,5호선,광진구,능동,광진구_능동,624173,9,3분기
1330,202109,7호선,군자(능동),284277,60023,226856,53017,20211003,7호선,광진구,능동,광진구_능동,624173,9,3분기
1331,202108,5호선,군자(능동),230222,30814,251859,31725,20210903,5호선,광진구,능동,광진구_능동,544620,8,3분기
1332,202108,5호선,군자(능동),230222,30814,251859,31725,20210903,7호선,광진구,능동,광진구_능동,544620,8,3분기
1333,202108,7호선,군자(능동),286072,58259,230193,51886,20210903,5호선,광진구,능동,광진구_능동,626410,8,3분기
1334,202108,7호선,군자(능동),286072,58259,230193,51886,20210903,7호선,광진구,능동,광진구_능동,626410,8,3분기
1335,202107,5호선,군자(능동),242104,32416,264957,33219,20210803,5호선,광진구,능동,광진구_능동,572696,7,3분기
1336,202107,5호선,군자(능동),242104,32416,264957,33219,20210803,7호선,광진구,능동,광진구_능동,572696,7,3분기
1337,202107,7호선,군자(능동),302491,59324,242658,52248,20210803,5호선,광진구,능동,광진구_능동,656721,7,3분기
1338,202107,7호선,군자(능동),302491,59324,242658,52248,20210803,7호선,광진구,능동,광진구_능동,656721,7,3분기
1339,202106,5호선,군자(능동),264924,34595,291982,35873,20210703,5호선,광진구,능동,광진구_능동,627374,6,2분기
1340,202106,5호선,군자(능동),264924,34595,291982,35873,20210703,7호선,광진구,능동,광진구_능동,627374,6,2분기
1341,202106,7호선,군자(능동),330771,63827,261219,55794,20210703,5호선,광진구,능동,광진구_능동,711611,6,2분기
1342,202106,7호선,군자(능동),330771,63827,261219,55794,20210703,7호선,광진구,능동,광진구_능동,711611,6,2분기
1343,202105,5호선,군자(능동),259700,34350,288481,35778,20210603,5호선,광진구,능동,광진구_능동,618309,5,2분기
1344,202105,5호선,군자(능동),259700,34350,288481,35778,20210603,7호선,광진구,능동,광진구_능동,618309,5,2분기
1345,202105,7호선,군자(능동),324292,62710,253659,54672,20210603,5호선,광진구,능동,광진구_능동,695333,5,2분기
1346,202105,7호선,군자(능동),324292,62710,253659,54672,20210603,7호선,광진구,능동,광진구_능동,695333,5,2분기
1347,202104,5호선,군자(능동),263837,35630,291803,36741,20210503,5호선,광진구,능동,광진구_능동,628011,4,2분기
1348,202104,5호선,군자(능동),263837,35630,291803,36741,20210503,7호선,광진구,능동,광진구_능동,628011,4,2분기
1349,202104,7호선,군자(능동),328820,63552,257152,55728,20210503,5호선,광진구,능동,광진구_능동,705252,4,2분기
1350,202104,7호선,군자(능동),328820,63552,257152,55728,20210503,7호선,광진구,능동,광진구_능동,705252,4,2분기
1351,202103,5호선,군자(능동),266658,35926,296547,36936,20210403,5호선,광진구,능동,광진구_능동,636067,3,1분기
1352,202103,5호선,군자(능동),266658,35926,296547,36936,20210403,7호선,광진구,능동,광진구_능동,636067,3,1분기
1353,202103,7호선,군자(능동),332272,63582,259874,56222,20210403,5호선,광진구,능동,광진구_능동,711950,3,1분기
1354,202103,7호선,군자(능동),332272,63582,259874,56222,20210403,7호선,광진구,능동,광진구_능동,711950,3,1분기
1355,202102,5호선,군자(능동),215545,27390,238447,28329,20210303,5호선,광진구,능동,광진구_능동,509711,2,1분기
1356,202102,5호선,군자(능동),215545,27390,238447,28329,20210303,7호선,광진구,능동,광진구_능동,509711,2,1분기
1357,202102,7호선,군자(능동),271849,48686,213456,42771,20210303,5호선,광진구,능동,광진구_능동,576762,2,1분기
1358,202102,7호선,군자(능동),271849,48686,213456,42771,20210303,7호선,광진구,능동,광진구_능동,576762,2,1분기
1359,202101,5호선,군자(능동),218350,27137,241773,27888,20210203,5호선,광진구,능동,광진구_능동,515148,1,1분기
1360,202101,5호선,군자(능동),218350,27137,241773,27888,20210203,7호선,광진구,능동,광진구_능동,515148,1,1분기
1361,202101,7호선,군자(능동),279204,47834,222041,42248,20210203,5호선,광진구,능동,광진구_능동,591327,1,1분기
1362,202101,7호선,군자(능동),279204,47834,222041,42248,20210203,7호선,광진구,능동,광진구_능동,591327,1,1분기
1363,202112,경부선,군포,170535,30255,167995,30211,20220103,0,0,0,0,398996,12,4분기
1364,202111,경부선,군포,172305,31965,169195,31338,20211203,0,0,0,0,404803,11,4분기
1365,202110,경부선,군포,156967,31825,154370,31150,20211103,0,0,0,0,374312,10,4분기
1366,202109,경부선,군포,143926,29007,141765,28075,20211003,0,0,0,0,342773,9,3분기
1367,202108,경부선,군포,143262,27288,141756,26373,20210903,0,0,0,0,338679,8,3분기
1368,202107,경부선,군포,157256,27791,155251,27193,20210803,0,0,0,0,367491,7,3분기
1369,202106,경부선,군포,169649,30493,167769,29786,20210703,0,0,0,0,397697,6,2분기
1370,202105,경부선,군포,160723,30429,157741,29960,20210603,0,0,0,0,378853,5,2분기
1371,202104,경부선,군포,168791,31011,166233,30767,20210503,0,0,0,0,396802,4,2분기
1372,202103,경부선,군포,169483,30319,167316,29856,20210403,0,0,0,0,396974,3,1분기
1373,202102,경부선,군포,137793,24051,136740,23654,20210303,0,0,0,0,322238,2,1분기
1374,202101,경부선,군포,145506,26687,145375,26220,20210203,0,0,0,0,343788,1,1분기
1375,202112,경춘선,굴봉산,2044,1488,2343,1585,20220103,0,0,0,0,7460,12,4분기
1376,202111,경춘선,굴봉산,2230,2024,2073,1999,20211203,0,0,0,0,8326,11,4분기
1377,202110,경춘선,굴봉산,2548,2642,2265,2545,20211103,0,0,0,0,10000,10,4분기
1378,202109,경춘선,굴봉산,2230,2455,2093,2485,20211003,0,0,0,0,9263,9,3분기
1379,202108,경춘선,굴봉산,2369,2567,1910,2506,20210903,0,0,0,0,9352,8,3분기
1380,202107,경춘선,굴봉산,2066,2813,1840,2857,20210803,0,0,0,0,9576,7,3분기
1381,202106,경춘선,굴봉산,2271,2848,2258,2861,20210703,0,0,0,0,10238,6,2분기
1382,202105,경춘선,굴봉산,2372,3409,2463,3409,20210603,0,0,0,0,11653,5,2분기
1383,202104,경춘선,굴봉산,2486,4533,2663,4491,20210503,0,0,0,0,14173,4,2분기
1384,202103,경춘선,굴봉산,1508,2291,1534,2241,20210403,0,0,0,0,7574,3,1분기
1385,202102,경춘선,굴봉산,1366,1227,1548,1264,20210303,0,0,0,0,5405,2,1분기
1386,202101,경춘선,굴봉산,1116,978,1222,1051,20210203,0,0,0,0,4367,1,1분기
1387,202112,7호선,굴포천,218908,32782,229702,33248,20220103,0,0,0,0,514640,12,4분기
1388,202111,7호선,굴포천,218718,33412,228168,33718,20211203,0,0,0,0,514016,11,4분기
1389,202110,7호선,굴포천,202797,33480,213052,34202,20211103,0,0,0,0,483531,10,4분기
1390,202109,7호선,굴포천,183913,29650,193521,30237,20211003,0,0,0,0,437321,9,3분기
1391,202108,7호선,굴포천,185898,28894,196898,29377,20210903,0,0,0,0,441067,8,3분기
1392,202107,7호선,굴포천,196169,29999,208503,30194,20210803,0,0,0,0,464865,7,3분기
1393,202106,7호선,굴포천,212353,32272,225470,32623,20210703,0,0,0,0,502718,6,2분기
1394,202105,7호선,굴포천,199877,30192,211962,30538,20210603,0,0,0,0,472569,5,2분기
1395,202104,7호선,굴포천,201260,29732,215240,29892,20210503,0,0,0,0,476124,4,2분기
1396,202103,7호선,굴포천,203102,30049,216647,30902,20210403,0,0,0,0,480700,3,1분기
1397,202102,7호선,굴포천,166774,23897,177413,24461,20210303,0,0,0,0,392545,2,1분기
1398,202101,7호선,굴포천,170315,24169,181373,24790,20210203,0,0,0,0,400647,1,1분기
1399,202112,5호선,굽은다리(강동구민회관앞),204887,59856,198549,55507,20220103,5호선,강동구,천호1동,강동구_천호1동,518799,12,4분기
1400,202111,5호선,굽은다리(강동구민회관앞),198307,62135,187505,57174,20211203,5호선,강동구,천호1동,강동구_천호1동,505121,11,4분기
1401,202110,5호선,굽은다리(강동구민회관앞),186781,60886,178771,56503,20211103,5호선,강동구,천호1동,강동구_천호1동,482941,10,4분기
1402,202109,5호선,굽은다리(강동구민회관앞),170910,55387,162915,51327,20211003,5호선,강동구,천호1동,강동구_천호1동,440539,9,3분기
1403,202108,5호선,굽은다리(강동구민회관앞),174518,55160,168440,51299,20210903,5호선,강동구,천호1동,강동구_천호1동,449417,8,3분기
1404,202107,5호선,굽은다리(강동구민회관앞),186502,57404,179310,53615,20210803,5호선,강동구,천호1동,강동구_천호1동,476831,7,3분기
1405,202106,5호선,굽은다리(강동구민회관앞),195850,63358,187056,59226,20210703,5호선,강동구,천호1동,강동구_천호1동,505490,6,2분기
1406,202105,5호선,굽은다리(강동구민회관앞),189666,60635,180226,56506,20210603,5호선,강동구,천호1동,강동구_천호1동,487033,5,2분기
1407,202104,5호선,굽은다리(강동구민회관앞),193047,58941,184028,55439,20210503,5호선,강동구,천호1동,강동구_천호1동,491455,4,2분기
1408,202103,5호선,굽은다리(강동구민회관앞),194740,57293,185631,53486,20210403,5호선,강동구,천호1동,강동구_천호1동,491150,3,1분기
1409,202102,5호선,굽은다리(강동구민회관앞),161382,44655,153429,41877,20210303,5호선,강동구,천호1동,강동구_천호1동,401343,2,1분기
1410,202101,5호선,굽은다리(강동구민회관앞),166987,43262,160792,40955,20210203,5호선,강동구,천호1동,강동구_천호1동,411996,1,1분기
1411,202112,경춘선,금곡,26446,13704,24989,13344,20220103,0,0,0,0,78483,12,4분기
1412,202111,경춘선,금곡,27883,14328,26329,13990,20211203,0,0,0,0,82530,11,4분기
1413,202110,경춘선,금곡,27081,15238,26074,14854,20211103,0,0,0,0,83247,10,4분기
1414,202109,경춘선,금곡,24620,14297,23809,13823,20211003,0,0,0,0,76549,9,3분기
1415,202108,경춘선,금곡,23724,12845,22629,12448,20210903,0,0,0,0,71646,8,3분기
1416,202107,경춘선,금곡,24578,13125,23491,12829,20210803,0,0,0,0,74023,7,3분기
1417,202106,경춘선,금곡,28298,14524,27030,14136,20210703,0,0,0,0,83988,6,2분기
1418,202105,경춘선,금곡,27776,14727,26434,14432,20210603,0,0,0,0,83369,5,2분기
1419,202104,경춘선,금곡,28291,14826,26933,14406,20210503,0,0,0,0,84456,4,2분기
1420,202103,경춘선,금곡,27835,14653,26569,14054,20210403,0,0,0,0,83111,3,1분기
1421,202102,경춘선,금곡,21631,10913,20369,10394,20210303,0,0,0,0,63307,2,1분기
1422,202101,경춘선,금곡,22207,10072,20755,9680,20210203,0,0,0,0,62714,1,1분기
1423,202112,경의선,금릉,109420,22284,105528,21871,20220103,0,0,0,0,259103,12,4분기
1424,202111,경의선,금릉,109555,23704,104820,23249,20211203,0,0,0,0,261328,11,4분기
1425,202110,경의선,금릉,103972,24181,101265,23927,20211103,0,0,0,0,253345,10,4분기
1426,202109,경의선,금릉,94507,21733,91993,21634,20211003,0,0,0,0,229867,9,3분기
1427,202108,경의선,금릉,90610,20676,87577,20366,20210903,0,0,0,0,219229,8,3분기
1428,202107,경의선,금릉,93508,20999,90247,20807,20210803,0,0,0,0,225561,7,3분기
1429,202106,경의선,금릉,104476,23003,101442,22798,20210703,0,0,0,0,251719,6,2분기
1430,202105,경의선,금릉,102208,22780,99067,22686,20210603,0,0,0,0,246741,5,2분기
1431,202104,경의선,금릉,102409,22992,100097,22790,20210503,0,0,0,0,248288,4,2분기
1432,202103,경의선,금릉,101103,22589,98659,22413,20210403,0,0,0,0,244764,3,1분기
1433,202102,경의선,금릉,81701,17150,78808,17096,20210303,0,0,0,0,194755,2,1분기
1434,202101,경의선,금릉,77236,16509,74574,16330,20210203,0,0,0,0,184649,1,1분기
1435,202112,경부선,금정,609979,98226,622262,99100,20220103,0,0,0,0,1429567,12,4분기
1436,202111,경부선,금정,623380,105782,632906,107298,20211203,0,0,0,0,1469366,11,4분기
1437,202110,경부선,금정,575994,106920,586978,107819,20211103,0,0,0,0,1377711,10,4분기
1438,202109,경부선,금정,519258,93869,528950,94831,20211003,0,0,0,0,1236908,9,3분기
1439,202108,경부선,금정,513539,86549,522637,87426,20210903,0,0,0,0,1210151,8,3분기
1440,202107,경부선,금정,547158,88613,555275,89284,20210803,0,0,0,0,1280330,7,3분기
1441,202106,경부선,금정,608487,98610,615307,99986,20210703,0,0,0,0,1422390,6,2분기
1442,202105,경부선,금정,583150,96735,590667,97332,20210603,0,0,0,0,1367884,5,2분기
1443,202104,경부선,금정,604537,99293,614516,100199,20210503,0,0,0,0,1418545,4,2분기
