사용월,호선명_x,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,작업일자,호선명_y,구,동,구_동,총승하차인원,월,분기
201906,5호선,개롱,161398,49440,164045,50583,20221216,5호선,송파구,가락2동,송파구_가락2동,425466,6,2분기
201905,5호선,개롱,176100,51636,179280,52660,20190603,5호선,송파구,가락2동,송파구_가락2동,459676,5,2분기
201904,5호선,개롱,171380,50597,176877,51992,20190503,5호선,송파구,가락2동,송파구_가락2동,450846,4,2분기
201903,5호선,개롱,168164,50183,172933,50897,20190403,5호선,송파구,가락2동,송파구_가락2동,442177,3,1분기
201902,5호선,개롱,135263,40638,138660,41482,20190303,5호선,송파구,가락2동,송파구_가락2동,356043,2,1분기
201901,5호선,개롱,161324,46963,165432,47841,20190203,5호선,송파구,가락2동,송파구_가락2동,421560,1,1분기
201912,경인선,개봉,581861,173443,569738,179624,20200103,경인선,구로구,개봉1동,구로구_개봉1동,1504666,12,4분기
201911,경인선,개봉,581986,167648,569394,172726,20191203,경인선,구로구,개봉1동,구로구_개봉1동,1491754,11,4분기
201910,경인선,개봉,602056,181142,584957,187259,20191103,경인선,구로구,개봉1동,구로구_개봉1동,1555414,10,4분기
201909,경인선,개봉,545743,158761,532092,163696,20191003,경인선,구로구,개봉1동,구로구_개봉1동,1400292,9,3분기
201908,경인선,개봉,545298,163667,532832,170273,20190903,경인선,구로구,개봉1동,구로구_개봉1동,1412070,8,3분기
201907,경인선,개봉,573542,168556,560772,174750,20190803,경인선,구로구,개봉1동,구로구_개봉1동,1477620,7,3분기
201906,경인선,개봉,563889,168760,548921,174688,20221216,경인선,구로구,개봉1동,구로구_개봉1동,1456258,6,2분기
