사용월,호선명_x,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,작업일자,호선명_y,구,동,구_동
201903,분당선,서울숲,226528,24816,228326,24010,20190403,분당선,성동구,성수1가1동,성동구_성수1가1동
201902,분당선,서울숲,178163,19110,178288,18716,20190303,분당선,성동구,성수1가1동,성동구_성수1가1동
201901,분당선,서울숲,207076,22533,207131,21791,20190203,분당선,성동구,성수1가1동,성동구_성수1가1동
201912,1호선,서울역,1586305,232973,1487492,223784,20200103,4호선,용산구,남영동,용산구_남영동
201912,1호선,서울역,1586305,232973,1487492,223784,20200103,공항철도1호선,용산구,남영동,용산구_남영동
201912,1호선,서울역,1586305,232973,1487492,223784,20200103,경의중앙선,중구,회현동,중구_회현동
201912,1호선,서울역,1586305,232973,1487492,223784,20200103,경의중앙선,중구,회현동,중구_회현동
201912,1호선,서울역,1586305,232973,1487492,223784,20200103,1호선,중구,회현동,중구_회현동
201912,4호선,서울역,380562,44451,715491,58256,20200103,4호선,용산구,남영동,용산구_남영동
201912,4호선,서울역,380562,44451,715491,58256,20200103,공항철도1호선,용산구,남영동,용산구_남영동
201912,4호선,서울역,380562,44451,715491,58256,20200103,경의중앙선,중구,회현동,중구_회현동
201912,4호선,서울역,380562,44451,715491,58256,20200103,경의중앙선,중구,회현동,중구_회현동
201912,4호선,서울역,380562,44451,715491,58256,20200103,1호선,중구,회현동,중구_회현동
201912,경부선,서울역,241035,14716,53349,2820,20200103,4호선,용산구,남영동,용산구_남영동
201912,경부선,서울역,241035,14716,53349,2820,20200103,공항철도1호선,용산구,남영동,용산구_남영동
201912,경부선,서울역,241035,14716,53349,2820,20200103,경의중앙선,중구,회현동,중구_회현동
201912,경부선,서울역,241035,14716,53349,2820,20200103,경의중앙선,중구,회현동,중구_회현동
201912,경부선,서울역,241035,14716,53349,2820,20200103,1호선,중구,회현동,중구_회현동
201912,경의선,서울역,105384,15363,139131,19561,20200103,4호선,용산구,남영동,용산구_남영동
201912,경의선,서울역,105384,15363,139131,19561,20200103,공항철도1호선,용산구,남영동,용산구_남영동
201912,경의선,서울역,105384,15363,139131,19561,20200103,경의중앙선,중구,회현동,중구_회현동
201912,경의선,서울역,105384,15363,139131,19561,20200103,경의중앙선,중구,회현동,중구_회현동
201912,경의선,서울역,105384,15363,139131,19561,20200103,1호선,중구,회현동,중구_회현동
201912,경의선,서울역,10,0,0,0,20200103,4호선,용산구,남영동,용산구_남영동
201912,경의선,서울역,10,0,0,0,20200103,공항철도1호선,용산구,남영동,용산구_남영동
201912,경의선,서울역,10,0,0,0,20200103,경의중앙선,중구,회현동,중구_회현동
201912,경의선,서울역,10,0,0,0,20200103,경의중앙선,중구,회현동,중구_회현동
201912,경의선,서울역,10,0,0,0,20200103,1호선,중구,회현동,중구_회현동
201912,공항철도 1호선,서울역,413894,38653,354412,35059,20200103,4호선,용산구,남영동,용산구_남영동
201912,공항철도 1호선,서울역,413894,38653,354412,35059,20200103,공항철도1호선,용산구,남영동,용산구_남영동
201912,공항철도 1호선,서울역,413894,38653,354412,35059,20200103,경의중앙선,중구,회현동,중구_회현동
201912,공항철도 1호선,서울역,413894,38653,354412,35059,20200103,경의중앙선,중구,회현동,중구_회현동
201912,공항철도 1호선,서울역,413894,38653,354412,35059,20200103,1호선,중구,회현동,중구_회현동
201911,1호선,서울역,1556332,229539,1473411,223666,20191203,4호선,용산구,남영동,용산구_남영동
201911,1호선,서울역,1556332,229539,1473411,223666,20191203,공항철도1호선,용산구,남영동,용산구_남영동
201911,1호선,서울역,1556332,229539,1473411,223666,20191203,경의중앙선,중구,회현동,중구_회현동
201911,1호선,서울역,1556332,229539,1473411,223666,20191203,경의중앙선,중구,회현동,중구_회현동
201911,1호선,서울역,1556332,229539,1473411,223666,20191203,1호선,중구,회현동,중구_회현동
201911,4호선,서울역,382759,43131,692803,57021,20191203,4호선,용산구,남영동,용산구_남영동
201911,4호선,서울역,382759,43131,692803,57021,20191203,공항철도1호선,용산구,남영동,용산구_남영동
201911,4호선,서울역,382759,43131,692803,57021,20191203,경의중앙선,중구,회현동,중구_회현동
201911,4호선,서울역,382759,43131,692803,57021,20191203,경의중앙선,중구,회현동,중구_회현동
201911,4호선,서울역,382759,43131,692803,57021,20191203,1호선,중구,회현동,중구_회현동
201911,경부선,서울역,227964,14266,49960,2640,20191203,4호선,용산구,남영동,용산구_남영동
201911,경부선,서울역,227964,14266,49960,2640,20191203,공항철도1호선,용산구,남영동,용산구_남영동
201911,경부선,서울역,227964,14266,49960,2640,20191203,경의중앙선,중구,회현동,중구_회현동
201911,경부선,서울역,227964,14266,49960,2640,20191203,경의중앙선,중구,회현동,중구_회현동
201911,경부선,서울역,227964,14266,49960,2640,20191203,1호선,중구,회현동,중구_회현동
201911,경의선,서울역,108730,15791,143159,19516,20191203,4호선,용산구,남영동,용산구_남영동
201911,경의선,서울역,108730,15791,143159,19516,20191203,공항철도1호선,용산구,남영동,용산구_남영동
201911,경의선,서울역,108730,15791,143159,19516,20191203,경의중앙선,중구,회현동,중구_회현동
201911,경의선,서울역,108730,15791,143159,19516,20191203,경의중앙선,중구,회현동,중구_회현동
201911,경의선,서울역,108730,15791,143159,19516,20191203,1호선,중구,회현동,중구_회현동
201911,경의선,서울역,16,0,0,0,20191203,4호선,용산구,남영동,용산구_남영동
201911,경의선,서울역,16,0,0,0,20191203,공항철도1호선,용산구,남영동,용산구_남영동
201911,경의선,서울역,16,0,0,0,20191203,경의중앙선,중구,회현동,중구_회현동
201911,경의선,서울역,16,0,0,0,20191203,경의중앙선,중구,회현동,중구_회현동
201911,경의선,서울역,16,0,0,0,20191203,1호선,중구,회현동,중구_회현동
201911,공항철도 1호선,서울역,392149,38207,333785,34125,20191203,4호선,용산구,남영동,용산구_남영동
201911,공항철도 1호선,서울역,392149,38207,333785,34125,20191203,공항철도1호선,용산구,남영동,용산구_남영동
201911,공항철도 1호선,서울역,392149,38207,333785,34125,20191203,경의중앙선,중구,회현동,중구_회현동
201911,공항철도 1호선,서울역,392149,38207,333785,34125,20191203,경의중앙선,중구,회현동,중구_회현동
201911,공항철도 1호선,서울역,392149,38207,333785,34125,20191203,1호선,중구,회현동,중구_회현동
201910,1호선,서울역,1575010,256847,1492280,250766,20191103,4호선,용산구,남영동,용산구_남영동
201910,1호선,서울역,1575010,256847,1492280,250766,20191103,공항철도1호선,용산구,남영동,용산구_남영동
201910,1호선,서울역,1575010,256847,1492280,250766,20191103,경의중앙선,중구,회현동,중구_회현동
201910,1호선,서울역,1575010,256847,1492280,250766,20191103,경의중앙선,중구,회현동,중구_회현동
201910,1호선,서울역,1575010,256847,1492280,250766,20191103,1호선,중구,회현동,중구_회현동
201910,4호선,서울역,388796,45264,698937,62372,20191103,4호선,용산구,남영동,용산구_남영동
201910,4호선,서울역,388796,45264,698937,62372,20191103,공항철도1호선,용산구,남영동,용산구_남영동
201910,4호선,서울역,388796,45264,698937,62372,20191103,경의중앙선,중구,회현동,중구_회현동
201910,4호선,서울역,388796,45264,698937,62372,20191103,경의중앙선,중구,회현동,중구_회현동
201910,4호선,서울역,388796,45264,698937,62372,20191103,1호선,중구,회현동,중구_회현동
201910,경부선,서울역,227139,15785,49816,2957,20191103,4호선,용산구,남영동,용산구_남영동
201910,경부선,서울역,227139,15785,49816,2957,20191103,공항철도1호선,용산구,남영동,용산구_남영동
201910,경부선,서울역,227139,15785,49816,2957,20191103,경의중앙선,중구,회현동,중구_회현동
201910,경부선,서울역,227139,15785,49816,2957,20191103,경의중앙선,중구,회현동,중구_회현동
201910,경부선,서울역,227139,15785,49816,2957,20191103,1호선,중구,회현동,중구_회현동
201910,경의선,서울역,12,0,0,0,20191103,4호선,용산구,남영동,용산구_남영동
201910,경의선,서울역,12,0,0,0,20191103,공항철도1호선,용산구,남영동,용산구_남영동
201910,경의선,서울역,12,0,0,0,20191103,경의중앙선,중구,회현동,중구_회현동
201910,경의선,서울역,12,0,0,0,20191103,경의중앙선,중구,회현동,중구_회현동
201910,경의선,서울역,12,0,0,0,20191103,1호선,중구,회현동,중구_회현동
201910,경의선,서울역,112301,18138,144707,21895,20191103,4호선,용산구,남영동,용산구_남영동
201910,경의선,서울역,112301,18138,144707,21895,20191103,공항철도1호선,용산구,남영동,용산구_남영동
201910,경의선,서울역,112301,18138,144707,21895,20191103,경의중앙선,중구,회현동,중구_회현동
201910,경의선,서울역,112301,18138,144707,21895,20191103,경의중앙선,중구,회현동,중구_회현동
201910,경의선,서울역,112301,18138,144707,21895,20191103,1호선,중구,회현동,중구_회현동
201910,공항철도 1호선,서울역,407064,41349,349579,37157,20191103,4호선,용산구,남영동,용산구_남영동
201910,공항철도 1호선,서울역,407064,41349,349579,37157,20191103,공항철도1호선,용산구,남영동,용산구_남영동
201910,공항철도 1호선,서울역,407064,41349,349579,37157,20191103,경의중앙선,중구,회현동,중구_회현동
201910,공항철도 1호선,서울역,407064,41349,349579,37157,20191103,경의중앙선,중구,회현동,중구_회현동
201910,공항철도 1호선,서울역,407064,41349,349579,37157,20191103,1호선,중구,회현동,중구_회현동
201909,1호선,서울역,1425056,210484,1352776,203270,20191003,4호선,용산구,남영동,용산구_남영동
201909,1호선,서울역,1425056,210484,1352776,203270,20191003,공항철도1호선,용산구,남영동,용산구_남영동
201909,1호선,서울역,1425056,210484,1352776,203270,20191003,경의중앙선,중구,회현동,중구_회현동
201909,1호선,서울역,1425056,210484,1352776,203270,20191003,경의중앙선,중구,회현동,중구_회현동
201909,1호선,서울역,1425056,210484,1352776,203270,20191003,1호선,중구,회현동,중구_회현동
201909,4호선,서울역,344681,39058,616024,50671,20191003,4호선,용산구,남영동,용산구_남영동
201909,4호선,서울역,344681,39058,616024,50671,20191003,공항철도1호선,용산구,남영동,용산구_남영동
201909,4호선,서울역,344681,39058,616024,50671,20191003,경의중앙선,중구,회현동,중구_회현동
201909,4호선,서울역,344681,39058,616024,50671,20191003,경의중앙선,중구,회현동,중구_회현동
201909,4호선,서울역,344681,39058,616024,50671,20191003,1호선,중구,회현동,중구_회현동
201909,경부선,서울역,204983,12481,44877,2444,20191003,4호선,용산구,남영동,용산구_남영동
201909,경부선,서울역,204983,12481,44877,2444,20191003,공항철도1호선,용산구,남영동,용산구_남영동
201909,경부선,서울역,204983,12481,44877,2444,20191003,경의중앙선,중구,회현동,중구_회현동
201909,경부선,서울역,204983,12481,44877,2444,20191003,경의중앙선,중구,회현동,중구_회현동
201909,경부선,서울역,204983,12481,44877,2444,20191003,1호선,중구,회현동,중구_회현동
201909,경의선,서울역,99916,14857,126310,17724,20191003,4호선,용산구,남영동,용산구_남영동
201909,경의선,서울역,99916,14857,126310,17724,20191003,공항철도1호선,용산구,남영동,용산구_남영동
201909,경의선,서울역,99916,14857,126310,17724,20191003,경의중앙선,중구,회현동,중구_회현동
201909,경의선,서울역,99916,14857,126310,17724,20191003,경의중앙선,중구,회현동,중구_회현동
201909,경의선,서울역,99916,14857,126310,17724,20191003,1호선,중구,회현동,중구_회현동
201909,경의선,서울역,8,0,0,0,20191003,4호선,용산구,남영동,용산구_남영동
201909,경의선,서울역,8,0,0,0,20191003,공항철도1호선,용산구,남영동,용산구_남영동
201909,경의선,서울역,8,0,0,0,20191003,경의중앙선,중구,회현동,중구_회현동
201909,경의선,서울역,8,0,0,0,20191003,경의중앙선,중구,회현동,중구_회현동
201909,경의선,서울역,8,0,0,0,20191003,1호선,중구,회현동,중구_회현동
201909,공항철도 1호선,서울역,369020,34285,311340,30478,20191003,4호선,용산구,남영동,용산구_남영동
201909,공항철도 1호선,서울역,369020,34285,311340,30478,20191003,공항철도1호선,용산구,남영동,용산구_남영동
201909,공항철도 1호선,서울역,369020,34285,311340,30478,20191003,경의중앙선,중구,회현동,중구_회현동
201909,공항철도 1호선,서울역,369020,34285,311340,30478,20191003,경의중앙선,중구,회현동,중구_회현동
201909,공항철도 1호선,서울역,369020,34285,311340,30478,20191003,1호선,중구,회현동,중구_회현동
201908,1호선,서울역,1507352,221439,1421506,219533,20190903,4호선,용산구,남영동,용산구_남영동
201908,1호선,서울역,1507352,221439,1421506,219533,20190903,공항철도1호선,용산구,남영동,용산구_남영동
201908,1호선,서울역,1507352,221439,1421506,219533,20190903,경의중앙선,중구,회현동,중구_회현동
201908,1호선,서울역,1507352,221439,1421506,219533,20190903,경의중앙선,중구,회현동,중구_회현동
201908,1호선,서울역,1507352,221439,1421506,219533,20190903,1호선,중구,회현동,중구_회현동
201908,4호선,서울역,359070,40943,661067,53592,20190903,4호선,용산구,남영동,용산구_남영동
201908,4호선,서울역,359070,40943,661067,53592,20190903,공항철도1호선,용산구,남영동,용산구_남영동
201908,4호선,서울역,359070,40943,661067,53592,20190903,경의중앙선,중구,회현동,중구_회현동
201908,4호선,서울역,359070,40943,661067,53592,20190903,경의중앙선,중구,회현동,중구_회현동
201908,4호선,서울역,359070,40943,661067,53592,20190903,1호선,중구,회현동,중구_회현동
201908,경부선,서울역,223667,12871,48011,2515,20190903,4호선,용산구,남영동,용산구_남영동
